scene,screen_pct,cvar_name,cvar_value,frames_analysed,csv_file,avg_FrameTime,p95_FrameTime,max_FrameTime,std_FrameTime,var_FrameTime,avg_GameThreadTime,p95_GameThreadTime,max_GameThreadTime,std_GameThreadTime,var_GameThreadTime,avg_RenderThreadTime,p95_RenderThreadTime,max_RenderThreadTime,std_RenderThreadTime,var_RenderThreadTime,avg_GPUTime,p95_GPUTime,max_GPUTime,std_GPUTime,var_GPUTime,avg_RHIThreadTime,p95_RHIThreadTime,max_RHIThreadTime,std_RHIThreadTime,var_RHIThreadTime,avg_GPUMem/LocalUsedMB,p95_GPUMem/LocalUsedMB,max_GPUMem/LocalUsedMB,std_GPUMem/LocalUsedMB,var_GPUMem/LocalUsedMB,avg_GPU/TAA,p95_GPU/TAA,max_GPU/TAA,std_GPU/TAA,var_GPU/TAA
cubetest,71,r.TemporalAACurrentFrameWeight,0.5,750,Profile(20260407_173316).csv,3.6633,4.4919,5.1532,0.462,0.2135,1.1092,1.3546,3.0486,0.1813,0.0329,3.6571,4.53,5.2679,0.485,0.2352,2.752,3.3765,3.5693,0.317,0.1005,2.1191,2.5931,2.9136,0.2341,0.0548,2242.5628,2392.5586,2392.5586,580.2372,336675.2534,0.0711,0.0798,0.087,0.0041,0.0
cubetest,71,r.TemporalAACurrentFrameWeight,0.6,750,Profile(20260407_173328).csv,3.6843,4.4924,6.302,0.4938,0.2438,1.1349,1.3819,3.2592,0.1767,0.0312,3.6781,4.523,6.3268,0.5069,0.257,2.7551,3.3974,3.5276,0.3174,0.1008,2.0176,2.2806,2.9695,0.1534,0.0235,2325.5151,2402.5586,2402.5586,423.1031,179016.2387,0.073,0.0798,0.0952,0.004,0.0
cubetest,71,r.TemporalAACurrentFrameWeight,0.7,750,Profile(20260407_173339).csv,3.7011,4.5342,5.5672,0.4743,0.2249,1.1293,1.3598,3.173,0.1702,0.029,3.6952,4.5702,5.7045,0.4955,0.2455,2.766,3.3999,3.5745,0.3224,0.104,2.1434,2.5841,2.8589,0.2332,0.0544,2240.9965,2394.3086,2394.3086,586.3852,343847.5529,0.0729,0.0783,0.426,0.0186,0.0003
cubetest,71,r.TemporalAACurrentFrameWeight,0.8,750,Profile(20260407_173351).csv,3.6947,4.429,5.959,0.4437,0.1969,1.1347,1.3862,3.0917,0.1791,0.0321,3.6886,4.4815,6.0172,0.4662,0.2174,2.7587,3.3834,3.5935,0.3142,0.0987,2.147,2.6329,2.9561,0.2309,0.0533,2266.2214,2397.3086,2397.3086,545.3319,297386.8378,0.0743,0.0798,0.5285,0.0283,0.0008
cubetest,71,r.TemporalAACurrentFrameWeight,0.9,750,Profile(20260407_173403).csv,3.7023,4.6017,6.4105,0.4849,0.2351,1.1461,1.4003,3.2998,0.1889,0.0357,3.6961,4.6223,6.3891,0.5056,0.2556,2.758,3.4027,3.6229,0.3199,0.1023,2.1366,2.626,2.9753,0.2323,0.054,2234.1092,2390.4336,2390.4336,591.0622,349354.4662,0.0733,0.0808,0.0974,0.0041,0.0
cubetest,71,r.TemporalAACurrentFrameWeight,1.0,750,Profile(20260407_173415).csv,3.6731,4.5064,5.5144,0.4776,0.2281,1.1123,1.3766,2.9713,0.1815,0.0329,3.6667,4.5441,5.7743,0.5067,0.2568,2.7586,3.3869,3.6113,0.3176,0.1009,2.1232,2.5826,2.883,0.2299,0.0529,2227.2392,2393.1836,2393.1836,608.3178,370050.5859,0.0735,0.0789,0.4323,0.0262,0.0007
cubetest,71,r.TemporalAASamples,4,750,Profile(20260407_173427).csv,3.715,4.57,6.2874,0.4852,0.2354,1.153,1.4367,3.5279,0.1977,0.0391,3.7088,4.6134,6.3028,0.523,0.2735,2.7508,3.3929,3.5283,0.3122,0.0975,2.1535,2.6633,3.0176,0.2458,0.0604,2183.2672,2390.5586,2390.5586,672.9891,452914.2991,0.0723,0.0788,0.0983,0.0037,0.0
cubetest,71,r.TemporalAASamples,8,750,Profile(20260407_173438).csv,3.7048,4.5473,5.8724,0.4694,0.2203,1.1362,1.3848,3.4406,0.1887,0.0356,3.6985,4.5375,5.9939,0.4928,0.2429,2.7537,3.3829,3.6031,0.317,0.1005,2.1483,2.623,2.8582,0.224,0.0502,2221.137,2393.5586,2393.5586,619.0951,383278.7125,0.072,0.0778,0.4289,0.0135,0.0002
cubetest,71,r.TemporalAASamples,16,750,Profile(20260407_173450).csv,3.6962,4.5008,5.5708,0.448,0.2007,1.1551,1.4508,2.7847,0.1753,0.0307,3.6901,4.5373,5.7068,0.4766,0.2272,2.7558,3.3873,3.5781,0.3161,0.0999,2.158,2.6148,2.8616,0.2273,0.0517,2223.5268,2392.8086,2392.8086,613.5552,376449.9996,0.0714,0.0788,0.0889,0.0038,0.0
cubetest,71,r.TemporalAASamples,32,750,Profile(20260407_173502).csv,3.7032,4.4974,6.6066,0.4572,0.2091,1.143,1.4206,4.1906,0.2027,0.0411,3.697,4.539,6.6296,0.4774,0.2279,2.7582,3.3863,3.5439,0.3083,0.095,2.1545,2.6234,2.8327,0.2237,0.05,2249.7883,2393.4336,2393.4336,568.7784,323508.8324,0.0724,0.0789,0.4229,0.0134,0.0002
cubetest,71,r.TemporalAASamples,64,750,Profile(20260407_173514).csv,3.7165,4.5962,5.7171,0.4671,0.2182,1.1413,1.4157,2.9464,0.1714,0.0294,3.7101,4.6423,5.9741,0.4924,0.2424,2.7618,3.3975,3.5968,0.3205,0.1027,2.1589,2.6138,3.0443,0.2304,0.0531,2216.4272,2395.3086,2395.3086,630.0246,396930.951,0.0728,0.0799,0.1025,0.0042,0.0
cubetest,71,r.TemporalAAFilterSize,0.1,750,Profile(20260407_173525).csv,3.7,4.6648,5.4296,0.4739,0.2246,1.1421,1.4154,3.0621,0.1767,0.0312,3.6939,4.6933,5.4434,0.5001,0.2501,2.7615,3.4008,3.5313,0.3224,0.104,2.1297,2.6026,2.9592,0.2226,0.0495,2219.2279,2391.5586,2391.5586,618.563,382620.1249,0.0728,0.0798,0.4332,0.0138,0.0002
cubetest,71,r.TemporalAAFilterSize,0.25,750,Profile(20260407_173537).csv,3.7026,4.5992,5.792,0.4798,0.2302,1.1344,1.3872,3.1862,0.1718,0.0295,3.6966,4.6512,5.9852,0.5073,0.2573,2.7627,3.3935,3.5585,0.3205,0.1027,2.1478,2.6628,3.0513,0.2411,0.0581,2192.2677,2393.5586,2393.5586,664.3168,441316.7764,0.0744,0.081,0.4271,0.0187,0.0004
cubetest,71,r.TemporalAAFilterSize,0.5,750,Profile(20260407_173549).csv,3.6959,4.5656,5.3673,0.4643,0.2155,1.1302,1.3815,3.3618,0.1769,0.0313,3.6898,4.5851,5.3695,0.4823,0.2326,2.7606,3.3962,3.4897,0.3201,0.1025,2.1257,2.5907,2.9216,0.2252,0.0507,2253.9872,2394.5586,2394.5586,563.0736,317051.8568,0.0721,0.0788,0.0871,0.0037,0.0
cubetest,71,r.TemporalAAFilterSize,0.7,750,Profile(20260407_173601).csv,3.7097,4.5154,5.5128,0.45,0.2025,1.1507,1.4205,2.8037,0.1766,0.0312,3.7038,4.5696,6.1075,0.4805,0.2309,2.7528,3.3866,3.4981,0.322,0.1037,2.165,2.7045,2.9496,0.2547,0.0649,2188.9098,2393.1836,2393.1836,669.0299,447601.0026,0.0724,0.0789,0.4269,0.0135,0.0002
cubetest,71,r.TemporalAAFilterSize,0.9,750,Profile(20260407_173613).csv,3.6915,4.518,6.3801,0.4623,0.2137,1.1354,1.4124,3.3278,0.182,0.0331,3.6851,4.5352,6.4189,0.481,0.2314,2.76,3.3983,3.5787,0.3161,0.0999,2.1182,2.6205,2.8824,0.2336,0.0545,2237.9916,2394.5586,2394.5586,592.0893,350569.7421,0.0734,0.0789,0.4291,0.0188,0.0004
cubetest,71,r.TemporalAAFilterSize,0.95,750,Profile(20260407_173624).csv,3.6955,4.5078,5.9046,0.4717,0.2225,1.1376,1.4022,3.3153,0.1819,0.0331,3.6893,4.5414,5.9161,0.4938,0.2438,2.7659,3.3943,3.5906,0.3213,0.1033,2.1123,2.5877,3.1317,0.228,0.052,2244.7463,2391.5586,2391.5586,574.182,329685.0251,0.0725,0.0789,0.4251,0.0135,0.0002
cubetest,71,r.TemporalAAFilterSize,1.0,750,Profile(20260407_173636).csv,3.6801,4.418,5.9309,0.4591,0.2108,1.1172,1.2788,3.3845,0.1654,0.0274,3.6738,4.4248,5.9752,0.4818,0.2321,2.7615,3.4006,3.5461,0.321,0.103,2.0867,2.4968,2.9869,0.2037,0.0415,2240.7506,2397.5586,2397.5586,592.8192,351434.6495,0.0718,0.078,0.0912,0.0038,0.0
cubetest,71,r.TemporalAA.HistoryScreenPercentage,100,750,Profile(20260407_173648).csv,3.6898,4.49,5.8643,0.4554,0.2074,1.1029,1.2097,3.1346,0.1542,0.0238,3.6835,4.5836,5.8518,0.4925,0.2425,2.7656,3.3949,3.5791,0.3232,0.1044,2.1038,2.5151,2.9713,0.21,0.0441,2174.9762,2395.5586,2395.5586,692.7798,479943.8862,0.0723,0.0789,0.1044,0.0042,0.0
cubetest,71,r.TemporalAA.HistoryScreenPercentage,125,750,Profile(20260407_173700).csv,3.7254,4.6344,6.2818,0.4911,0.2412,1.131,1.3522,2.9687,0.1677,0.0281,3.7191,4.6489,6.2811,0.5045,0.2546,2.8476,3.4732,3.6669,0.3168,0.1003,2.1178,2.5932,2.9166,0.2271,0.0516,2294.624,2410.4336,2410.4336,515.5887,265831.7265,0.0968,0.1013,0.4557,0.0264,0.0007
cubetest,71,r.TemporalAA.HistoryScreenPercentage,150,750,Profile(20260407_173712).csv,3.7648,4.6497,6.4742,0.5428,0.2947,1.1273,1.3611,3.6249,0.1752,0.0307,3.7581,4.7556,6.4963,0.582,0.3388,2.8873,3.4855,3.7061,0.3218,0.1036,2.0201,2.3649,2.8714,0.1686,0.0284,2281.629,2430.9336,2430.9336,583.6162,340607.8874,0.1392,0.1394,0.4945,0.0431,0.0019
cubetest,71,r.TemporalAA.HistoryScreenPercentage,200,750,Profile(20260407_173723).csv,3.8199,4.6567,5.8669,0.4929,0.2429,1.1306,1.3506,2.9595,0.1619,0.0262,3.8137,4.6707,5.8474,0.5201,0.2705,3.0025,3.6069,3.751,0.3139,0.0985,2.1548,2.6806,2.9877,0.2585,0.0668,2331.8186,2491.3086,2491.3086,610.1499,372282.9031,0.2331,0.2304,0.5865,0.0717,0.0051
cubetest,50,r.TemporalAACurrentFrameWeight,0.01,750,Profile(20260407_173735).csv,3.6128,4.4103,5.7445,0.4118,0.1696,1.1261,1.3963,2.8234,0.1764,0.0311,3.6065,4.5345,5.8396,0.464,0.2153,2.5417,3.2303,3.3484,0.3448,0.1189,2.1563,2.6286,3.1509,0.2346,0.055,2013.5124,2341.5547,2341.5547,812.9406,660872.4797,0.0667,0.0708,0.427,0.023,0.0005
cubetest,50,r.TemporalAACurrentFrameWeight,0.02,750,Profile(20260407_173747).csv,3.5718,4.4245,5.3591,0.4311,0.1858,1.1078,1.3689,3.6122,0.192,0.0369,3.5656,4.4434,5.5572,0.463,0.2144,2.5406,3.2071,3.4023,0.3359,0.1129,2.0931,2.5557,2.922,0.2164,0.0468,2116.756,2348.5547,2348.5547,700.8144,491140.8673,0.0666,0.0697,0.431,0.0265,0.0007
cubetest,50,r.TemporalAACurrentFrameWeight,0.04,750,Profile(20260407_173758).csv,3.6028,4.4104,5.443,0.4363,0.1904,1.1399,1.4558,3.3858,0.1936,0.0375,3.5962,4.4543,5.5033,0.463,0.2143,2.5384,3.1987,3.4119,0.3348,0.1121,2.1172,2.6139,2.8937,0.2317,0.0537,2136.2787,2342.5547,2342.5547,664.0359,440943.7115,0.0659,0.0687,0.4247,0.0187,0.0003
cubetest,50,r.TemporalAACurrentFrameWeight,0.06,750,Profile(20260407_173810).csv,3.6619,4.4973,6.0419,0.4529,0.2051,1.226,1.4748,3.033,0.1689,0.0285,3.6554,4.5178,6.0476,0.4819,0.2322,2.5799,3.2504,3.396,0.3434,0.1179,2.0684,2.457,3.0023,0.1817,0.033,2168.9549,2344.1445,2344.1445,616.5305,380109.8049,0.0661,0.0696,0.423,0.0223,0.0005
cubetest,50,r.TemporalAACurrentFrameWeight,0.1,750,Profile(20260407_173822).csv,3.5989,4.4517,5.3561,0.4426,0.1959,1.1312,1.3877,2.9727,0.177,0.0313,3.593,4.4569,5.6047,0.4661,0.2172,2.5529,3.2241,3.4142,0.338,0.1142,2.1034,2.5523,3.0567,0.2191,0.048,2167.0603,2341.9297,2341.9297,615.9919,379446.0125,0.0651,0.0706,0.0809,0.0031,0.0
cubetest,50,r.TemporalAACurrentFrameWeight,0.2,750,Profile(20260407_173834).csv,3.6053,4.3816,5.6379,0.4206,0.1769,1.1341,1.4045,3.5127,0.1927,0.0371,3.599,4.4458,5.6316,0.4509,0.2033,2.5522,3.2269,3.3409,0.3419,0.1169,2.1285,2.6385,2.9034,0.2354,0.0554,2131.2521,2344.0547,2344.0547,673.4213,453496.2281,0.0658,0.0696,0.423,0.0186,0.0003
cubetest,50,r.TemporalAACurrentFrameWeight,0.5,750,Profile(20260407_173845).csv,3.5415,4.3136,5.285,0.4206,0.1769,1.0854,1.3866,3.3299,0.203,0.0412,3.5352,4.3259,5.3794,0.4433,0.1965,2.5446,3.2095,3.3158,0.3334,0.1112,2.0951,2.5187,3.0564,0.2227,0.0496,2145.6425,2349.4297,2349.4297,661.3913,437438.4872,0.0651,0.0702,0.0912,0.003,0.0
cubetest,50,r.TemporalAACurrentFrameWeight,0.6,750,Profile(20260407_173857).csv,3.61,4.5082,5.2354,0.4395,0.1932,1.1377,1.4322,3.2695,0.191,0.0365,3.6039,4.5062,5.2493,0.4667,0.2179,2.5418,3.2124,3.3958,0.3347,0.112,2.1322,2.6146,2.902,0.2247,0.0505,2126.1002,2341.5547,2341.5547,677.2117,458615.6499,0.0663,0.0696,0.4343,0.0232,0.0005
cubetest,50,r.TemporalAACurrentFrameWeight,0.7,750,Profile(20260407_173909).csv,3.6176,4.3864,5.5085,0.4292,0.1842,1.1386,1.4414,3.2582,0.1837,0.0337,3.6113,4.4488,5.7954,0.4621,0.2135,2.5406,3.2255,3.3815,0.3361,0.113,2.1334,2.6317,2.9937,0.2397,0.0575,2084.3383,2343.8047,2343.8047,735.7564,541337.5204,0.0675,0.0728,0.4311,0.0297,0.0009
cubetest,50,r.TemporalAACurrentFrameWeight,0.8,750,Profile(20260407_173921).csv,3.6189,4.4605,5.4666,0.4235,0.1793,1.1345,1.4188,3.4312,0.1888,0.0356,3.6127,4.5132,5.5472,0.459,0.2107,2.5428,3.2184,3.3648,0.3377,0.114,2.1377,2.6159,2.9817,0.231,0.0534,2088.1528,2348.0547,2348.0547,737.1029,543320.7199,0.0662,0.0697,0.425,0.0228,0.0005
cubetest,50,r.TemporalAACurrentFrameWeight,0.9,750,Profile(20260407_173933).csv,3.6183,4.4695,5.5128,0.4447,0.1978,1.1401,1.4428,3.4055,0.1937,0.0375,3.612,4.5356,5.4906,0.476,0.2266,2.5463,3.2181,3.4334,0.3378,0.1141,2.1328,2.6086,3.0499,0.2305,0.0531,2086.3242,2342.5547,2342.5547,731.4594,535032.8602,0.0662,0.0696,0.4288,0.0229,0.0005
cubetest,50,r.TemporalAACurrentFrameWeight,1.0,750,Profile(20260407_173944).csv,3.5899,4.4462,5.2983,0.4457,0.1987,1.1194,1.4244,2.8132,0.1788,0.032,3.5837,4.4773,5.3033,0.4695,0.2204,2.5483,3.2237,3.3678,0.336,0.1129,2.1278,2.607,2.8221,0.221,0.0488,2098.2254,2345.4297,2345.4297,720.4339,519025.0548,0.0664,0.0696,0.43,0.0229,0.0005
cubetest,50,r.TemporalAASamples,4,750,Profile(20260407_173956).csv,3.6388,4.4759,5.4176,0.4448,0.1978,1.129,1.3906,3.8586,0.1957,0.0383,3.6326,4.5442,5.4686,0.4851,0.2353,2.5456,3.2154,3.4069,0.3388,0.1148,2.1441,2.612,2.9966,0.2227,0.0496,2045.5643,2342.5547,2342.5547,779.5502,607698.4465,0.0674,0.0697,0.432,0.0293,0.0009
cubetest,50,r.TemporalAASamples,8,750,Profile(20260407_174008).csv,3.6048,4.3795,5.221,0.4129,0.1705,1.1369,1.4146,2.9976,0.1752,0.0307,3.5987,4.447,5.2948,0.4555,0.2075,2.5456,3.2257,3.4081,0.3392,0.115,2.1352,2.6088,3.0897,0.2351,0.0553,2058.0936,2342.3047,2342.3047,765.302,585687.0925,0.0661,0.0707,0.428,0.019,0.0004
cubetest,50,r.TemporalAASamples,16,750,Profile(20260407_174020).csv,3.6044,4.3787,5.9168,0.4295,0.1845,1.1469,1.4372,3.5273,0.2095,0.0439,3.5984,4.4173,5.925,0.4617,0.2132,2.548,3.2136,3.3782,0.3372,0.1137,2.1204,2.6021,2.8761,0.224,0.0502,2143.7125,2343.8047,2343.8047,655.2156,429307.4255,0.0674,0.0691,0.4382,0.0299,0.0009
cubetest,50,r.TemporalAASamples,32,750,Profile(20260407_174031).csv,3.5866,4.3314,5.1297,0.4088,0.1671,1.1239,1.3936,3.4059,0.1839,0.0338,3.5804,4.351,5.1741,0.4358,0.19,2.5427,3.2213,3.3511,0.3398,0.1155,2.1148,2.5861,3.0338,0.229,0.0524,2099.6417,2343.5547,2343.5547,715.8097,512383.5316,0.0665,0.0705,0.4291,0.023,0.0005
cubetest,50,r.TemporalAASamples,64,750,Profile(20260407_174043).csv,3.5992,4.3358,5.3647,0.4145,0.1718,1.1323,1.4305,3.1031,0.1788,0.032,3.5926,4.3926,5.3496,0.4455,0.1985,2.5423,3.2178,3.4188,0.3342,0.1117,2.1266,2.6719,3.2258,0.2487,0.0618,2143.9218,2347.5547,2347.5547,660.8609,436737.1394,0.0682,0.0769,0.4302,0.0296,0.0009
cubetest,50,r.TemporalAAFilterSize,0.1,750,Profile(20260407_174055).csv,3.6004,4.4599,5.0829,0.4585,0.2102,1.1266,1.386,2.7732,0.1733,0.03,3.5937,4.5362,5.0776,0.4942,0.2442,2.5449,3.1999,3.3206,0.3327,0.1107,2.0131,2.3609,2.9055,0.1817,0.033,2128.4843,2344.1797,2344.1797,677.9711,459644.8009,0.0672,0.0696,0.4267,0.0293,0.0009
cubetest,50,r.TemporalAAFilterSize,0.25,750,Profile(20260407_174107).csv,3.5953,4.3826,6.119,0.424,0.1798,1.1351,1.4169,2.7833,0.1762,0.0311,3.589,4.4134,6.1133,0.4491,0.2017,2.5414,3.2097,3.3418,0.3347,0.112,2.117,2.5661,3.1155,0.2101,0.0441,2121.5204,2343.4297,2343.4297,686.4853,471262.016,0.0656,0.0686,0.424,0.0185,0.0003
cubetest,50,r.TemporalAAFilterSize,0.5,750,Profile(20260407_174118).csv,3.6046,4.3876,5.6195,0.4275,0.1828,1.1373,1.4127,2.7537,0.1716,0.0295,3.5985,4.4543,5.6567,0.465,0.2163,2.5476,3.2163,3.3444,0.34,0.1156,2.1232,2.6365,2.9817,0.2329,0.0542,2099.713,2343.4297,2343.4297,715.834,512418.327,0.0672,0.0695,0.4301,0.0296,0.0009
cubetest,50,r.TemporalAAFilterSize,0.7,750,Profile(20260407_174130).csv,3.5995,4.4049,5.3261,0.4185,0.1752,1.145,1.4542,3.4403,0.1917,0.0367,3.5931,4.43,5.3244,0.4507,0.2032,2.5448,3.2083,3.3613,0.339,0.1149,2.1242,2.6153,2.9158,0.2256,0.0509,2112.5331,2347.4297,2347.4297,704.6476,496528.2658,0.0678,0.0696,0.4321,0.032,0.001
cubetest,50,r.TemporalAAFilterSize,0.9,750,Profile(20260407_174142).csv,3.5761,4.2834,5.075,0.3855,0.1486,1.1239,1.3846,3.7787,0.1884,0.0355,3.5696,4.3246,5.0644,0.4124,0.17,2.5346,3.2112,3.3366,0.3312,0.1097,2.1212,2.6019,3.2328,0.2246,0.0505,2120.616,2342.5547,2342.5547,686.1927,470860.3643,0.0659,0.0697,0.4259,0.0186,0.0003
cubetest,50,r.TemporalAAFilterSize,0.95,750,Profile(20260407_174153).csv,3.6127,4.4509,5.3408,0.4326,0.1872,1.1434,1.4188,3.7673,0.1969,0.0388,3.6063,4.5426,5.3667,0.4679,0.2189,2.5469,3.2251,3.3948,0.3377,0.114,2.1401,2.6364,2.9445,0.2411,0.0581,2120.7138,2345.9297,2345.9297,691.5494,478240.5171,0.0665,0.0696,0.4296,0.0229,0.0005
cubetest,50,r.TemporalAAFilterSize,1.0,750,Profile(20260407_174205).csv,3.6159,4.3911,4.9698,0.4181,0.1748,1.1397,1.4244,3.537,0.1972,0.0389,3.6094,4.4222,4.9605,0.4523,0.2046,2.5391,3.2111,3.3487,0.3328,0.1108,2.1362,2.5899,2.8784,0.2184,0.0477,2071.3004,2343.3047,2343.3047,750.8197,563730.258,0.066,0.0707,0.4228,0.0187,0.0003
cubetest,50,r.TemporalAA.HistoryScreenPercentage,100,750,Profile(20260407_174217).csv,3.5592,4.3684,5.0702,0.4253,0.1809,1.0996,1.3731,3.0754,0.1812,0.0328,3.5526,4.4011,5.081,0.4498,0.2024,2.5489,3.2246,3.3527,0.3305,0.1092,2.087,2.551,2.9799,0.2153,0.0463,2153.84,2342.0547,2342.0547,635.5574,403933.1521,0.0669,0.0715,0.4342,0.0233,0.0005
cubetest,50,r.TemporalAA.HistoryScreenPercentage,125,750,Profile(20260407_174229).csv,3.6363,4.4486,5.6461,0.4369,0.1909,1.1111,1.301,3.2117,0.1708,0.0292,3.6297,4.5077,6.0249,0.4833,0.2336,2.6105,3.2717,3.3938,0.324,0.105,2.0815,2.5239,2.9708,0.2096,0.0439,2125.3885,2365.3047,2365.3047,714.1754,510046.5691,0.0963,0.1003,0.4639,0.023,0.0005
cubetest,50,r.TemporalAA.HistoryScreenPercentage,150,750,Profile(20260407_174240).csv,3.6558,4.5009,5.6186,0.4605,0.212,1.1103,1.2536,2.9677,0.152,0.0231,3.6492,4.5315,5.766,0.4963,0.2463,2.6642,3.3343,3.4844,0.331,0.1096,2.1103,2.5277,3.0085,0.2043,0.0417,2135.1793,2383.1797,2383.1797,727.9252,529875.1082,0.1293,0.1321,0.4966,0.0264,0.0007
cubetest,50,r.TemporalAA.HistoryScreenPercentage,200,750,Profile(20260407_174252).csv,3.7095,4.5079,5.6405,0.4492,0.2018,1.1189,1.2498,2.8578,0.1511,0.0228,3.7036,4.5709,5.659,0.4886,0.2387,2.7592,3.4307,3.5767,0.3361,0.113,2.1134,2.6287,3.0922,0.2262,0.0512,2230.141,2438.3047,2438.3047,681.632,464622.2229,0.2115,0.2159,0.5714,0.0296,0.0009
scifi,100,r.TemporalAACurrentFrameWeight,0.01,750,Profile(20260407_174715).csv,3.9375,4.8372,52.5864,2.0857,4.3503,1.1579,1.5107,4.649,0.2361,0.0558,3.9307,4.945,52.5912,2.095,4.3891,2.8726,3.1801,7.9797,0.3604,0.1299,2.0853,2.5567,12.2789,0.4847,0.2349,2242.661,2369.0312,2371.3438,532.6651,283732.0882,0.0679,0.0734,0.4237,0.0194,0.0004
scifi,100,r.TemporalAACurrentFrameWeight,0.02,750,Profile(20260407_174728).csv,3.7068,4.528,6.5738,0.4848,0.235,1.1233,1.4163,1.7096,0.1189,0.0141,3.6994,4.6067,6.5975,0.5204,0.2708,2.8206,3.163,4.2037,0.2053,0.0421,1.9937,2.3931,2.8261,0.2029,0.0412,2270.9331,2365.6562,2365.6562,463.8616,215167.6241,0.0678,0.0714,0.4239,0.0191,0.0004
scifi,100,r.TemporalAACurrentFrameWeight,0.04,750,Profile(20260407_174740).csv,3.7324,4.5727,6.1559,0.5087,0.2588,1.1485,1.4908,2.8257,0.1805,0.0326,3.7251,4.6226,6.3158,0.5363,0.2877,2.8233,3.1591,4.2616,0.2002,0.0401,2.0039,2.3936,3.4568,0.2216,0.0491,2273.668,2365.1562,2365.1562,456.2976,208207.458,0.0671,0.0727,0.4239,0.0143,0.0002
scifi,100,r.TemporalAACurrentFrameWeight,0.06,750,Profile(20260407_174752).csv,3.7474,4.5671,5.8889,0.5018,0.2518,1.1404,1.4699,2.745,0.1608,0.0258,3.7401,4.6234,5.947,0.5354,0.2867,2.8203,3.1624,4.0872,0.2082,0.0433,2.0168,2.4346,2.9201,0.2158,0.0466,2263.6869,2364.7812,2364.7812,478.2102,228685.0107,0.0671,0.0717,0.4219,0.0144,0.0002
scifi,100,r.TemporalAACurrentFrameWeight,0.1,750,Profile(20260407_174804).csv,3.7292,4.6015,5.7959,0.4979,0.2479,1.135,1.4444,1.853,0.1207,0.0146,3.7219,4.6298,5.7924,0.5261,0.2768,2.8482,3.1753,3.8073,0.202,0.0408,1.9801,2.3777,3.1397,0.1979,0.0392,2283.6946,2365.7812,2365.7812,433.0571,187538.4373,0.0681,0.0747,0.4218,0.0146,0.0002
scifi,100,r.TemporalAACurrentFrameWeight,0.2,750,Profile(20260407_174815).csv,3.7047,4.5961,6.1394,0.507,0.257,1.1252,1.4076,1.7197,0.1261,0.0159,3.6972,4.6593,6.1296,0.5377,0.2891,2.8047,3.1437,3.8401,0.1963,0.0385,1.9081,2.2614,2.6884,0.1713,0.0294,2301.7227,2364.7812,2364.9062,381.2381,145342.486,0.0671,0.0707,0.4239,0.0143,0.0002
scifi,100,r.TemporalAACurrentFrameWeight,0.5,750,Profile(20260407_174827).csv,3.7343,4.5432,5.725,0.4982,0.2482,1.1349,1.427,1.6845,0.1209,0.0146,3.7273,4.6064,5.9515,0.5302,0.2811,2.8235,3.1557,3.8543,0.1972,0.0389,1.9969,2.3833,2.6648,0.2059,0.0424,2256.6824,2367.1562,2367.1562,499.6216,249621.7005,0.067,0.0708,0.429,0.0145,0.0002
scifi,100,r.TemporalAACurrentFrameWeight,0.6,750,Profile(20260407_174839).csv,3.7851,4.5978,6.2609,0.518,0.2683,1.1069,1.2056,1.5444,0.0654,0.0043,3.7776,4.6901,6.2994,0.5557,0.3088,2.8673,3.1851,4.2552,0.2119,0.0449,2.0101,2.4263,2.874,0.2184,0.0477,2189.6305,2366.5312,2366.5312,622.4076,387391.1637,0.0675,0.0747,0.4158,0.0144,0.0002
scifi,100,r.TemporalAACurrentFrameWeight,0.7,750,Profile(20260407_174850).csv,3.7544,4.5474,5.6893,0.5031,0.2531,1.1055,1.2002,1.7816,0.0689,0.0047,3.7478,4.6662,6.512,0.5508,0.3034,2.8243,3.1635,4.2074,0.206,0.0424,2.0182,2.4137,2.919,0.2203,0.0485,2212.2278,2367.1562,2367.1562,585.2732,342544.6804,0.0673,0.0706,0.424,0.0142,0.0002
scifi,100,r.TemporalAACurrentFrameWeight,0.8,750,Profile(20260407_174902).csv,3.7752,4.5749,5.9581,0.5084,0.2585,1.151,1.4657,1.9217,0.1383,0.0191,3.7682,4.642,6.4219,0.5426,0.2944,2.8526,3.1776,3.7889,0.2011,0.0405,2.0384,2.4601,2.7845,0.2067,0.0427,2263.4875,2367.7812,2367.7812,485.9205,236118.7503,0.0669,0.0727,0.1165,0.0066,0.0
scifi,100,r.TemporalAACurrentFrameWeight,0.9,750,Profile(20260407_174914).csv,3.7616,4.5908,5.6856,0.5003,0.2503,1.1377,1.4379,1.8557,0.1292,0.0167,3.7546,4.6915,5.8009,0.5424,0.2942,2.8573,3.171,4.1534,0.2047,0.0419,2.0425,2.4607,2.8021,0.2114,0.0447,2271.1118,2365.7812,2365.7812,463.8981,215201.4694,0.067,0.0726,0.1157,0.0065,0.0
scifi,100,r.TemporalAACurrentFrameWeight,1.0,750,Profile(20260407_174926).csv,3.7367,4.5969,5.9679,0.5218,0.2723,1.1285,1.4171,1.5975,0.1196,0.0143,3.7297,4.6567,6.0032,0.5532,0.306,2.8165,3.1559,4.1458,0.2024,0.041,2.0164,2.3936,2.9288,0.2033,0.0413,2257.6516,2364.9062,2364.9062,492.2997,242359.0264,0.0667,0.0707,0.1157,0.0055,0.0
