scene,screen_pct,cvar_name,cvar_value,frames_analysed,csv_file,avg_FrameTime,p95_FrameTime,max_FrameTime,std_FrameTime,var_FrameTime,avg_GameThreadTime,p95_GameThreadTime,max_GameThreadTime,std_GameThreadTime,var_GameThreadTime,avg_RenderThreadTime,p95_RenderThreadTime,max_RenderThreadTime,std_RenderThreadTime,var_RenderThreadTime,avg_GPUTime,p95_GPUTime,max_GPUTime,std_GPUTime,var_GPUTime,avg_RHIThreadTime,p95_RHIThreadTime,max_RHIThreadTime,std_RHIThreadTime,var_RHIThreadTime,avg_GPUMem/LocalUsedMB,p95_GPUMem/LocalUsedMB,max_GPUMem/LocalUsedMB,std_GPUMem/LocalUsedMB,var_GPUMem/LocalUsedMB,avg_GPU/TAA,p95_GPU/TAA,max_GPU/TAA,std_GPU/TAA,var_GPU/TAA
scifi,71,r.TemporalAACurrentFrameWeight,0.5,1350,Profile(20260402_214006).csv,3.8703,4.8202,7.2627,0.5649,0.3191,1.1428,1.4377,1.9412,0.1348,0.0182,3.8634,4.8633,7.2836,0.5869,0.3445,2.9163,3.2334,4.2857,0.2159,0.0466,1.9941,2.3694,2.6535,0.1788,0.032,2358.1416,2435.5,2443.9375,427.8882,183088.3478,0.0182,0.0338,0.0676,0.0082,0.0001
scifi,71,r.TemporalAACurrentFrameWeight,0.6,1350,Profile(20260402_214021).csv,3.8184,4.6502,6.78,0.5354,0.2867,1.1186,1.4101,1.9806,0.1356,0.0184,3.8113,4.7421,7.0218,0.5652,0.3195,2.9261,3.2354,4.3322,0.2135,0.0456,2.0815,2.4861,2.9177,0.2186,0.0478,2321.3028,2434.8125,2443.25,513.7785,263968.2987,0.0184,0.0348,0.0666,0.0084,0.0001
scifi,71,r.TemporalAACurrentFrameWeight,0.7,1350,Profile(20260402_214036).csv,3.8732,4.7877,6.8224,0.552,0.3047,1.1514,1.458,1.9811,0.1408,0.0198,3.8662,4.8452,6.9006,0.5802,0.3366,2.9449,3.2597,4.3255,0.2132,0.0455,2.1133,2.5397,2.8609,0.2322,0.0539,2339.3907,2436.5312,2444.9688,477.706,228203.0122,0.0189,0.0354,0.0737,0.0087,0.0001
scifi,71,r.TemporalAACurrentFrameWeight,0.8,1350,Profile(20260402_214051).csv,3.8277,4.6451,6.3623,0.5308,0.2818,1.1204,1.408,2.8527,0.1406,0.0198,3.8208,4.7633,6.3858,0.5593,0.3128,2.9315,3.2436,4.3056,0.216,0.0467,2.0868,2.4868,2.8219,0.2195,0.0482,2322.0344,2437.3125,2445.75,518.2046,268536.02,0.0186,0.0348,0.0666,0.0084,0.0001
scifi,71,r.TemporalAACurrentFrameWeight,0.9,1350,Profile(20260402_214106).csv,3.8383,4.6882,6.3721,0.5372,0.2886,1.1393,1.4656,1.9066,0.1383,0.0191,3.8312,4.767,6.3793,0.5631,0.3171,2.9289,3.2399,4.3137,0.2104,0.0442,2.1157,2.5536,2.939,0.239,0.0571,2345.6325,2435.5625,2444.0,460.1898,211774.6207,0.0188,0.0348,0.0665,0.0087,0.0001
scifi,71,r.TemporalAACurrentFrameWeight,1.0,1350,Profile(20260402_214121).csv,3.8204,4.6842,6.3904,0.5357,0.2869,1.1122,1.3937,1.9364,0.1264,0.016,3.8136,4.7435,6.4146,0.5595,0.313,2.9229,3.2342,4.4167,0.2122,0.045,2.0849,2.5133,3.4746,0.2285,0.0522,2328.7984,2436.8125,2445.25,502.4304,252436.3267,0.0185,0.0338,0.0676,0.0084,0.0001
scifi,71,r.TemporalAASamples,4,1350,Profile(20260402_214136).csv,3.8447,4.6924,6.8478,0.5287,0.2796,1.1409,1.4485,1.8753,0.1362,0.0185,3.8377,4.7086,6.858,0.5545,0.3075,2.9281,3.2394,4.2768,0.2108,0.0444,2.0944,2.5322,3.2188,0.2321,0.0539,2314.899,2435.5,2443.9375,529.199,280051.552,0.0188,0.0343,0.0656,0.0087,0.0001
scifi,71,r.TemporalAASamples,8,1350,Profile(20260402_214151).csv,3.8245,4.7101,6.4141,0.5365,0.2879,1.1192,1.4406,1.9712,0.1346,0.0181,3.8175,4.7694,6.4033,0.5654,0.3197,2.9294,3.2375,4.2993,0.2174,0.0473,2.0723,2.4998,2.9838,0.2258,0.051,2318.5299,2435.5625,2444.0,521.6517,272120.5473,0.0185,0.0338,0.0676,0.0082,0.0001
scifi,71,r.TemporalAASamples,16,1350,Profile(20260402_214206).csv,3.8403,4.6572,6.8088,0.507,0.2571,1.0843,1.2187,1.5912,0.076,0.0058,3.8331,4.7449,6.7882,0.5451,0.2971,2.933,3.239,4.4069,0.2143,0.0459,2.056,2.4563,3.2172,0.2204,0.0486,2295.904,2436.5,2444.9375,568.7484,323474.7814,0.0189,0.0338,0.0686,0.0088,0.0001
scifi,71,r.TemporalAASamples,32,1350,Profile(20260402_214221).csv,3.8322,4.6864,7.1855,0.5488,0.3012,1.0765,1.2176,1.5442,0.0772,0.006,3.8254,4.7379,7.2056,0.5748,0.3304,2.9401,3.2516,4.3031,0.2139,0.0458,1.9728,2.3162,2.9278,0.1838,0.0338,2336.0027,2436.7812,2445.2188,486.1423,236334.3388,0.0184,0.0338,0.0706,0.0082,0.0001
scifi,71,r.TemporalAASamples,64,1350,Profile(20260402_214237).csv,3.8583,4.7375,6.2695,0.5379,0.2893,1.1278,1.3799,1.8264,0.1197,0.0143,3.8511,4.7941,6.2752,0.5544,0.3074,2.9107,3.2273,4.2759,0.2115,0.0447,2.0002,2.3486,2.9687,0.1756,0.0308,2385.4504,2437.75,2446.1875,353.5765,125016.3544,0.0183,0.0338,0.0697,0.0081,0.0001
scifi,71,r.TemporalAAFilterSize,0.1,1350,Profile(20260402_214252).csv,3.8537,4.7646,6.2037,0.561,0.3147,1.1247,1.4285,1.9935,0.133,0.0177,3.8469,4.849,6.2247,0.5908,0.3491,2.9463,3.258,4.3421,0.2185,0.0477,2.0853,2.4804,3.2299,0.2175,0.0473,2303.5569,2438.7812,2447.2188,558.904,312373.6966,0.0188,0.0349,0.0686,0.0085,0.0001
scifi,71,r.TemporalAAFilterSize,0.25,1350,Profile(20260402_214307).csv,3.8772,4.7712,6.0528,0.5599,0.3135,1.1288,1.416,1.9662,0.124,0.0154,3.8703,4.8464,6.148,0.5851,0.3423,2.9523,3.2644,4.2938,0.2168,0.047,2.1023,2.5062,2.9945,0.2269,0.0515,2332.4571,2438.7812,2447.2188,498.8153,248816.7481,0.019,0.0348,0.0952,0.0091,0.0001
scifi,71,r.TemporalAAFilterSize,0.5,1350,Profile(20260402_214322).csv,3.8494,4.7137,6.9154,0.5435,0.2954,1.1197,1.3866,1.7476,0.1251,0.0157,3.8426,4.7892,6.94,0.5721,0.3273,2.9516,3.2657,4.3491,0.2144,0.046,2.0778,2.487,3.0198,0.2272,0.0516,2320.8398,2436.0312,2444.4688,517.938,268259.8009,0.0192,0.0349,0.0778,0.0093,0.0001
scifi,71,r.TemporalAAFilterSize,0.7,1350,Profile(20260402_214337).csv,3.8444,4.7494,6.9785,0.5504,0.303,1.1468,1.4333,1.9322,0.1375,0.0189,3.8373,4.8127,6.9661,0.5789,0.3352,2.9356,3.2404,4.308,0.2165,0.0469,2.0744,2.4653,3.1227,0.2162,0.0467,2321.5952,2436.8125,2445.25,518.1066,268434.4024,0.0186,0.0338,0.0665,0.0083,0.0001
scifi,71,r.TemporalAAFilterSize,0.9,1350,Profile(20260402_214352).csv,3.8558,4.7319,6.8431,0.5537,0.3066,1.1272,1.4113,1.7362,0.1235,0.0153,3.8488,4.7783,6.8583,0.5777,0.3338,2.9562,3.2666,4.3068,0.2162,0.0467,2.0741,2.4887,3.2047,0.2184,0.0477,2331.1795,2435.5312,2443.9688,494.1079,244142.5748,0.0193,0.04,0.0799,0.0096,0.0001
scifi,71,r.TemporalAAFilterSize,0.95,1350,Profile(20260402_214407).csv,3.8858,4.7571,7.4684,0.5567,0.3099,1.1343,1.4227,3.0736,0.1383,0.0191,3.8787,4.8097,7.4969,0.5857,0.343,2.9519,3.263,4.2971,0.2123,0.0451,2.1301,2.5294,3.678,0.2286,0.0522,2308.0947,2437.7812,2446.2188,548.0465,300354.9568,0.0191,0.0348,0.0932,0.0092,0.0001
scifi,71,r.TemporalAAFilterSize,1.0,1350,Profile(20260402_214422).csv,3.8234,4.6316,6.6383,0.5208,0.2713,1.1112,1.4116,1.9054,0.1336,0.0179,3.8162,4.717,6.663,0.5464,0.2985,2.9244,3.2371,4.3373,0.2109,0.0445,2.0947,2.5084,3.0955,0.2235,0.05,2340.0138,2435.3125,2443.75,473.2056,223923.5422,0.0187,0.0348,0.0655,0.0088,0.0001
scifi,71,r.TemporalAA.HistoryScreenPercentage,100,1350,Profile(20260402_214437).csv,3.8449,4.6877,6.2663,0.5269,0.2777,1.1374,1.449,2.059,0.1343,0.018,3.838,4.7505,6.504,0.5583,0.3117,2.9271,3.2376,4.3347,0.2145,0.046,2.1028,2.522,3.1349,0.2223,0.0494,2313.7044,2434.25,2442.6875,528.9259,279762.5845,0.0185,0.0348,0.0655,0.0085,0.0001
scifi,71,r.TemporalAA.HistoryScreenPercentage,125,1350,Profile(20260402_214453).csv,3.8723,4.7496,7.2603,0.5564,0.3095,1.1238,1.4037,1.7433,0.1255,0.0158,3.8654,4.8189,7.3447,0.587,0.3445,2.947,3.2648,4.3707,0.2164,0.0468,2.0962,2.5167,2.9478,0.2266,0.0513,2313.2349,2439.4062,2447.8438,541.1612,292855.4688,0.019,0.0349,0.0737,0.0091,0.0001
scifi,71,r.TemporalAA.HistoryScreenPercentage,150,1350,Profile(20260402_214508).csv,3.8938,4.8302,7.0228,0.5716,0.3267,1.1299,1.3832,1.7737,0.1176,0.0138,3.8864,4.8968,7.0426,0.5915,0.3499,2.9404,3.2603,4.3336,0.2116,0.0448,2.0021,2.3457,2.9308,0.1826,0.0334,2373.1774,2436.0312,2444.4688,387.3166,150014.174,0.0187,0.0338,0.0686,0.0085,0.0001
scifi,71,r.TemporalAA.HistoryScreenPercentage,200,1350,Profile(20260402_214523).csv,3.8246,4.7158,6.3701,0.5408,0.2925,1.1122,1.3931,1.9757,0.1282,0.0164,3.8176,4.7636,6.2076,0.5624,0.3163,2.9279,3.2391,4.2651,0.2098,0.044,2.0843,2.4938,3.1808,0.2209,0.0488,2351.25,2435.75,2444.1875,446.7242,199562.5049,0.0188,0.0348,0.0645,0.0086,0.0001
scifi,50,r.TemporalAACurrentFrameWeight,0.01,1350,Profile(20260402_214538).csv,3.7248,4.527,5.877,0.4639,0.2152,1.1434,1.4825,1.8847,0.1554,0.0242,3.718,4.5904,5.8812,0.4996,0.2496,2.5537,2.9015,4.0267,0.1901,0.0361,2.1239,2.5532,3.0579,0.232,0.0538,2183.4153,2386.4336,2394.8711,666.5212,444250.4446,0.0225,0.0358,0.4772,0.0466,0.0022
scifi,50,r.TemporalAACurrentFrameWeight,0.02,1350,Profile(20260402_214552).csv,3.6886,4.4143,5.5459,0.439,0.1927,1.0755,1.2138,1.6036,0.0873,0.0076,3.6818,4.5311,5.6661,0.4897,0.2398,2.556,2.895,4.1204,0.1914,0.0366,2.0359,2.4684,2.9859,0.2272,0.0516,2116.7842,2389.0586,2397.4961,759.8594,577386.3606,0.024,0.0368,0.4813,0.0505,0.0026
scifi,50,r.TemporalAACurrentFrameWeight,0.04,1350,Profile(20260402_214606).csv,3.746,4.4472,6.2952,0.4392,0.1929,1.0944,1.2542,1.9241,0.0897,0.0081,3.7391,4.5636,6.4731,0.493,0.2431,2.5717,2.9192,3.9575,0.1892,0.0358,2.0923,2.5407,2.9681,0.2402,0.0577,2100.5741,2386.8008,2395.2383,775.9776,602141.1952,0.0212,0.0359,0.4229,0.0395,0.0016
scifi,50,r.TemporalAACurrentFrameWeight,0.06,1350,Profile(20260402_214620).csv,3.7446,4.54,6.9994,0.5024,0.2524,1.1226,1.4237,1.9603,0.1396,0.0195,3.7375,4.5974,7.1027,0.5291,0.2799,2.5806,2.9303,3.9843,0.1946,0.0379,2.0077,2.3917,2.8536,0.1941,0.0377,2265.4373,2387.2383,2395.6758,525.9748,276649.5383,0.0222,0.0368,0.4014,0.0417,0.0017
scifi,50,r.TemporalAACurrentFrameWeight,0.1,1350,Profile(20260402_214635).csv,3.7393,4.4515,6.216,0.4577,0.2095,1.15,1.4786,2.5194,0.1589,0.0252,3.7324,4.5184,6.3172,0.4944,0.2444,2.5718,2.9232,4.0499,0.1922,0.0369,2.132,2.5271,2.9713,0.2339,0.0547,2173.9192,2385.7383,2394.1758,679.2719,461410.3664,0.0214,0.0359,0.3871,0.04,0.0016
scifi,50,r.TemporalAACurrentFrameWeight,0.2,1350,Profile(20260402_214650).csv,3.717,4.4627,6.1845,0.4734,0.2241,1.1318,1.4632,2.1005,0.1539,0.0237,3.7101,4.542,6.3606,0.5071,0.2571,2.5782,2.9244,3.9651,0.1915,0.0367,2.1192,2.524,3.0379,0.2274,0.0517,2213.95,2387.0508,2395.4883,619.6426,383956.898,0.0204,0.0358,0.4045,0.0369,0.0014
scifi,50,r.TemporalAACurrentFrameWeight,0.5,1350,Profile(20260402_214705).csv,3.7593,4.5572,6.7339,0.4846,0.2348,1.1399,1.4611,1.8695,0.1425,0.0203,3.7523,4.6122,6.6993,0.5118,0.262,2.5922,2.9353,4.0242,0.2019,0.0408,2.1411,2.5655,3.1128,0.2397,0.0574,2196.3313,2386.9883,2395.4258,647.9049,419780.7275,0.0205,0.0359,0.4189,0.0353,0.0012
scifi,50,r.TemporalAACurrentFrameWeight,0.6,1350,Profile(20260402_214720).csv,3.7082,4.4536,6.4435,0.4458,0.1988,1.1439,1.4844,3.1628,0.1587,0.0252,3.7012,4.5239,6.8972,0.4846,0.2348,2.545,2.8895,4.0093,0.1894,0.0359,2.1403,2.5659,3.157,0.2364,0.0559,2170.597,2387.8086,2396.2461,687.4984,472653.9872,0.0228,0.0359,0.3932,0.0471,0.0022
scifi,50,r.TemporalAACurrentFrameWeight,0.7,1350,Profile(20260402_214735).csv,3.7549,4.5074,6.0676,0.4693,0.2203,1.1474,1.4851,2.3391,0.1513,0.0229,3.7477,4.6008,6.373,0.5026,0.2526,2.5801,2.93,4.0161,0.1884,0.0355,2.1525,2.557,3.0489,0.2329,0.0542,2165.2619,2389.7383,2398.1758,698.0094,487217.1049,0.0216,0.0359,0.4034,0.0405,0.0016
scifi,50,r.TemporalAACurrentFrameWeight,0.8,1350,Profile(20260402_214750).csv,3.7481,4.4934,6.258,0.4779,0.2284,1.1434,1.4881,2.1877,0.1599,0.0256,3.7411,4.543,6.282,0.5085,0.2585,2.5791,2.9339,4.0336,0.1864,0.0347,2.1406,2.5755,3.3436,0.2449,0.06,2187.3903,2386.9883,2395.4258,661.3676,437407.0898,0.0197,0.0358,0.4034,0.0325,0.0011
scifi,50,r.TemporalAACurrentFrameWeight,0.9,1350,Profile(20260402_214804).csv,3.7484,4.5636,6.2761,0.4855,0.2357,1.0829,1.2613,1.6645,0.0872,0.0076,3.7414,4.6156,6.2897,0.5365,0.2878,2.5826,2.9359,4.1092,0.1972,0.0389,2.049,2.4929,2.9446,0.236,0.0557,2086.4387,2384.7383,2393.1758,789.5613,623407.0049,0.0206,0.0359,0.4218,0.0344,0.0012
scifi,50,r.TemporalAACurrentFrameWeight,1.0,1350,Profile(20260402_214819).csv,3.7087,4.49,6.0323,0.4714,0.2222,1.1284,1.471,1.954,0.1506,0.0227,3.7018,4.5556,6.0273,0.504,0.2541,2.5637,2.9059,4.1219,0.1874,0.0351,2.094,2.4981,3.1011,0.2264,0.0512,2213.0723,2386.0586,2394.4961,619.3968,383652.3607,0.0224,0.0359,0.3963,0.0449,0.002
scifi,50,r.TemporalAASamples,4,1350,Profile(20260402_214833).csv,3.6932,4.4166,5.7967,0.4416,0.195,1.1312,1.4757,1.9705,0.1563,0.0244,3.6861,4.4795,5.9712,0.4787,0.2292,2.5467,2.889,4.0044,0.1864,0.0347,2.1056,2.5224,2.9968,0.2351,0.0553,2203.752,2385.5586,2393.9961,633.593,401440.1475,0.0217,0.0359,0.3871,0.0423,0.0018
scifi,50,r.TemporalAASamples,8,1350,Profile(20260402_214847).csv,3.714,4.3829,5.9358,0.4292,0.1842,1.1251,1.4559,1.9832,0.1484,0.022,3.7071,4.5031,5.9428,0.4735,0.2242,2.5466,2.8899,4.0788,0.1848,0.0341,2.1184,2.5158,2.9494,0.2301,0.0529,2188.1378,2393.5586,2401.9961,671.1326,450418.9528,0.0212,0.0359,0.3912,0.0412,0.0017
scifi,50,r.TemporalAASamples,16,1350,Profile(20260402_214902).csv,3.7615,4.515,6.209,0.4829,0.2332,1.1532,1.4965,1.9503,0.1564,0.0245,3.7543,4.6346,6.2028,0.5125,0.2627,2.5853,2.9261,4.0757,0.1972,0.0389,2.1296,2.5293,3.3194,0.2312,0.0535,2217.6868,2389.1133,2397.5508,617.2668,381018.2954,0.0213,0.0359,0.4148,0.0406,0.0016
scifi,50,r.TemporalAASamples,32,1350,Profile(20260402_214917).csv,3.742,4.4787,6.4658,0.4698,0.2207,1.1383,1.4575,2.1902,0.1443,0.0208,3.735,4.5855,6.5339,0.5082,0.2583,2.5836,2.9358,4.012,0.1939,0.0376,2.1198,2.5548,3.4424,0.2373,0.0563,2200.1404,2389.2383,2397.6758,645.7569,417001.9095,0.0218,0.0359,0.4086,0.042,0.0018
scifi,50,r.TemporalAASamples,64,1350,Profile(20260402_214931).csv,3.7542,4.5044,6.3379,0.4713,0.2221,1.1398,1.4629,1.9388,0.1489,0.0222,3.7472,4.5507,6.3233,0.4988,0.2488,2.585,2.9365,3.9904,0.1918,0.0368,2.1467,2.5752,3.0556,0.2377,0.0565,2234.5165,2389.9883,2398.4258,590.2797,348430.1578,0.0212,0.0359,0.4045,0.0395,0.0016
scifi,50,r.TemporalAAFilterSize,0.1,1350,Profile(20260402_214947).csv,3.7114,4.4189,5.8507,0.4399,0.1935,1.1196,1.4339,1.9867,0.1408,0.0198,3.704,4.5191,5.9526,0.4735,0.2242,2.5528,2.9027,3.9856,0.1879,0.0353,2.1231,2.5335,2.8003,0.2214,0.049,2211.6601,2394.0586,2402.4961,635.8668,404326.6021,0.0225,0.0359,0.5058,0.0477,0.0023
scifi,50,r.TemporalAAFilterSize,0.25,1350,Profile(20260402_215002).csv,3.7618,4.5129,6.4605,0.4651,0.2163,1.1371,1.4788,1.9646,0.1571,0.0247,3.7547,4.6029,6.552,0.5082,0.2583,2.5786,2.9301,3.9673,0.1885,0.0355,2.1643,2.6171,3.105,0.2481,0.0615,2116.778,2384.9883,2393.4258,754.2767,568933.3663,0.0216,0.0359,0.4107,0.0408,0.0017
scifi,50,r.TemporalAAFilterSize,0.5,1350,Profile(20260402_215017).csv,3.7162,4.5113,6.3883,0.4749,0.2256,1.115,1.4231,1.9738,0.1369,0.0187,3.709,4.5658,6.3878,0.4975,0.2475,2.5426,2.8913,3.6498,0.1771,0.0314,1.9911,2.3354,2.9863,0.1841,0.0339,2291.2771,2386.5586,2394.9961,467.8811,218912.7462,0.0226,0.0368,0.3901,0.0436,0.0019
scifi,50,r.TemporalAAFilterSize,0.7,1350,Profile(20260402_215032).csv,3.7054,4.4357,5.9637,0.4394,0.193,1.1197,1.4442,2.0303,0.1449,0.021,3.6985,4.5165,5.9653,0.4734,0.2241,2.5588,2.901,4.0319,0.1901,0.0362,2.1134,2.5175,2.8065,0.2257,0.0509,2220.0389,2391.5586,2399.9961,617.9216,381827.1516,0.0238,0.0358,0.3901,0.0505,0.0026
scifi,50,r.TemporalAAFilterSize,0.9,1350,Profile(20260402_215046).csv,3.6995,4.4561,6.4797,0.4679,0.2189,1.1197,1.4373,1.9085,0.1429,0.0204,3.6925,4.5124,6.7167,0.5033,0.2533,2.5524,2.8969,3.9705,0.1817,0.033,2.1009,2.5061,2.9614,0.2318,0.0537,2215.3445,2386.5586,2394.9961,616.6149,380213.9407,0.025,0.0359,0.5048,0.0555,0.0031
scifi,50,r.TemporalAAFilterSize,0.95,1350,Profile(20260402_215100).csv,3.7088,4.459,5.9701,0.4449,0.198,1.114,1.4294,1.9119,0.1403,0.0197,3.7017,4.5516,5.9907,0.4761,0.2267,2.5521,2.8993,3.9735,0.188,0.0354,2.1109,2.5206,3.1688,0.229,0.0525,2221.0366,2390.8086,2399.2461,614.7592,377928.8653,0.0234,0.0359,0.3892,0.0489,0.0024
scifi,50,r.TemporalAAFilterSize,1.0,1350,Profile(20260402_215114).csv,3.7686,4.6127,7.0227,0.5106,0.2607,1.133,1.4537,1.8045,0.1356,0.0184,3.7616,4.7112,7.0599,0.5467,0.2989,2.5707,2.9155,4.0204,0.1854,0.0344,2.0298,2.4026,2.8429,0.1948,0.038,2240.3849,2386.9258,2395.3633,573.6356,329057.7629,0.023,0.0368,0.4127,0.0453,0.0021
scifi,50,r.TemporalAA.HistoryScreenPercentage,100,1350,Profile(20260402_215129).csv,3.7259,4.4466,5.787,0.4405,0.194,1.1278,1.4654,1.967,0.1568,0.0246,3.7187,4.5226,6.0362,0.4804,0.2308,2.5515,2.8939,4.0898,0.1894,0.0359,2.1309,2.5369,2.8877,0.2254,0.0508,2192.7954,2392.8086,2401.2461,663.0019,439571.541,0.0226,0.0358,0.4034,0.0457,0.0021
scifi,50,r.TemporalAA.HistoryScreenPercentage,125,1350,Profile(20260402_215144).csv,3.7365,4.4614,6.1355,0.4634,0.2147,1.1495,1.4748,2.1951,0.1542,0.0238,3.7297,4.5541,6.1857,0.5016,0.2516,2.577,2.9265,4.0363,0.1929,0.0372,2.1379,2.5417,3.1701,0.2297,0.0528,2169.5525,2384.7383,2393.1758,684.0898,467978.8818,0.022,0.0359,0.4035,0.0425,0.0018
scifi,50,r.TemporalAA.HistoryScreenPercentage,150,1350,Profile(20260402_215159).csv,3.7256,4.4821,6.1247,0.4768,0.2273,1.131,1.4723,1.9478,0.1503,0.0226,3.7187,4.5689,6.4371,0.515,0.2652,2.5495,2.8988,4.055,0.1907,0.0364,2.1305,2.5678,3.061,0.2349,0.0552,2172.8436,2390.3086,2398.7461,688.2099,473632.842,0.0247,0.0359,0.3953,0.053,0.0028
scifi,50,r.TemporalAA.HistoryScreenPercentage,200,1350,Profile(20260402_215214).csv,3.7441,4.5562,6.2539,0.4942,0.2443,1.1298,1.4453,1.9626,0.1405,0.0197,3.7369,4.597,6.2834,0.5201,0.2705,2.5898,2.9343,3.6981,0.1936,0.0375,1.9926,2.3389,2.7793,0.183,0.0335,2275.3476,2388.2383,2396.6758,507.7856,257846.2617,0.0224,0.0368,0.4107,0.0433,0.0019
abandoned,100,r.TemporalAACurrentFrameWeight,0.01,1350,Profile(20260402_221626).csv,4.3145,5.2642,8.8839,0.5795,0.3358,1.2299,1.9135,3.2575,0.3193,0.102,4.3085,5.2364,8.8798,0.5717,0.3268,3.6504,3.9644,4.3048,0.2037,0.0415,2.0676,2.5617,3.466,0.2844,0.0809,3196.8295,3196.6211,3205.0586,1.5712,2.4686,0.0218,0.0236,0.385,0.02,0.0004
abandoned,100,r.TemporalAACurrentFrameWeight,0.02,1350,Profile(20260402_221642).csv,4.2263,4.8161,8.6079,0.453,0.2052,1.1681,1.4985,3.6647,0.1782,0.0318,4.2202,4.8116,8.6106,0.4559,0.2078,3.6266,3.9104,4.3259,0.1933,0.0374,2.0039,2.4029,3.1592,0.2274,0.0517,3192.561,3194.6211,3203.0586,86.9692,7563.6492,0.0225,0.0246,0.4004,0.0204,0.0004
abandoned,100,r.TemporalAACurrentFrameWeight,0.04,1350,Profile(20260402_221659).csv,4.3079,5.2041,8.5808,0.5833,0.3402,1.2118,1.7375,3.0053,0.2583,0.0667,4.3014,5.1718,8.5976,0.5781,0.3342,3.6337,3.9233,4.3997,0.1944,0.0378,1.959,2.3914,3.2974,0.2287,0.0523,3196.907,3196.6836,3205.1211,1.5491,2.3997,0.0217,0.0236,0.3922,0.02,0.0004
abandoned,100,r.TemporalAACurrentFrameWeight,0.06,1350,Profile(20260402_221715).csv,4.2734,5.042,8.3508,0.5167,0.267,1.2078,1.7492,2.5587,0.2595,0.0673,4.2675,5.026,8.3829,0.5102,0.2604,3.6307,3.9381,4.4677,0.1946,0.0379,2.0351,2.5136,3.5069,0.2598,0.0675,3196.0917,3195.8711,3204.3086,1.5336,2.3518,0.0215,0.0236,0.385,0.0173,0.0003
abandoned,100,r.TemporalAACurrentFrameWeight,0.1,1350,Profile(20260402_221731).csv,4.2132,4.7865,8.655,0.4557,0.2077,1.1547,1.4595,1.8534,0.1362,0.0185,4.2074,4.7951,8.7327,0.4578,0.2096,3.6278,3.9111,4.3741,0.1915,0.0367,2.003,2.3991,2.9748,0.2179,0.0475,3193.9148,3193.6211,3202.0586,1.5473,2.394,0.021,0.0236,0.0532,0.0028,0.0
abandoned,100,r.TemporalAACurrentFrameWeight,0.2,1350,Profile(20260402_221747).csv,4.2139,4.7604,8.3807,0.4431,0.1963,1.1621,1.4746,2.1546,0.1406,0.0198,4.208,4.7606,8.3716,0.4451,0.1981,3.6204,3.9024,4.4968,0.1897,0.036,2.0207,2.4178,3.4755,0.2184,0.0477,3197.0654,3196.8086,3205.2461,1.5673,2.4564,0.0215,0.0236,0.3789,0.014,0.0002
abandoned,100,r.TemporalAACurrentFrameWeight,0.5,1350,Profile(20260402_221803).csv,4.2265,4.7863,8.311,0.4713,0.2221,1.1258,1.3222,2.6863,0.1536,0.0236,4.2205,4.7824,8.3224,0.4705,0.2213,3.6274,3.9106,4.2074,0.1927,0.0371,1.962,2.3513,3.2919,0.223,0.0497,3193.4857,3195.8711,3204.3086,86.9943,7568.0047,0.0213,0.0236,0.3768,0.01,0.0001
abandoned,100,r.TemporalAACurrentFrameWeight,0.6,1350,Profile(20260402_221819).csv,4.2061,4.7677,8.309,0.4541,0.2062,1.0836,1.2186,1.778,0.0823,0.0068,4.2002,4.7578,8.3208,0.455,0.207,3.6283,3.9083,4.1647,0.1912,0.0365,1.8638,2.2019,2.7154,0.1797,0.0323,3193.838,3193.6211,3202.0586,1.5665,2.454,0.0222,0.0236,0.386,0.0198,0.0004
abandoned,100,r.TemporalAACurrentFrameWeight,0.7,1350,Profile(20260402_221835).csv,4.2644,4.9924,8.059,0.497,0.247,1.215,1.6975,3.5894,0.2743,0.0752,4.2585,4.9681,8.0607,0.493,0.243,3.6356,3.9248,4.2825,0.1944,0.0378,2.0574,2.5421,3.7461,0.2585,0.0668,3197.963,3197.8711,3206.3086,1.5678,2.458,0.0213,0.0236,0.3779,0.0102,0.0001
abandoned,100,r.TemporalAACurrentFrameWeight,0.8,1350,Profile(20260402_221851).csv,4.2779,5.1219,12.7494,0.6089,0.3708,1.1711,1.5426,2.7637,0.2237,0.05,4.2718,5.0896,12.7661,0.6073,0.3688,3.6343,3.9118,4.2028,0.1919,0.0368,1.902,2.2987,3.3073,0.2172,0.0472,3193.5112,3195.6211,3204.0586,86.9942,7567.9968,0.0215,0.0236,0.3789,0.0171,0.0003
abandoned,100,r.TemporalAACurrentFrameWeight,0.9,1350,Profile(20260402_221907).csv,4.2205,4.8205,8.3332,0.4511,0.2035,1.1461,1.4541,1.887,0.131,0.0172,4.2147,4.8306,8.3487,0.4562,0.2081,3.63,3.9143,4.3907,0.1926,0.0371,1.987,2.4053,2.8592,0.2219,0.0492,3193.3865,3195.6211,3204.0586,86.9919,7567.5937,0.021,0.0236,0.0624,0.0031,0.0
abandoned,100,r.TemporalAACurrentFrameWeight,1.0,1350,Profile(20260402_221923).csv,4.2275,4.9271,8.2343,0.4999,0.2499,1.1328,1.4314,1.8026,0.131,0.0172,4.2217,4.9172,8.2445,0.5009,0.2509,3.6208,3.9008,4.496,0.1885,0.0355,1.8815,2.1885,2.8656,0.1616,0.0261,3196.8239,3196.8086,3205.2461,1.582,2.5027,0.0212,0.0236,0.3871,0.0105,0.0001
